Time (ns),Current (nA),Voltage (mV),Energy (uJ),Variation (uJ)
"390003881000","1078800","3581","1520318.0","3893.8"
"391003946000","1078500","3581","1524210.9","3892.9"
"392003870000","1089900","3582","1528096.5","3885.6"
"393003806000","1085700","3581","1531995.0","3898.5"
"394003863000","1071700","3583","1535889.6","3894.6"
"395003825000","1079600","3581","1539795.8","3906.2"
"396003993000","1079100","3582","1543679.7","3883.9"
"397003960000","1075600","3582","1547562.7","3883.0"
"398004031000","1079700","3581","1551450.4","3887.7"
"399003895000","1082700","3580","1555336.5","3886.1"
"400003834000","1077800","3582","1559227.6","3891.1"
"401004022000","1074200","3582","1563112.8","3885.2"
"402003844000","1079400","3582","1567004.8","3892.0"
"403003878000","1078000","3583","1570906.8","3902.0"
"404003902000","1085100","3585","1574812.6","3905.8"
"405003812000","1079700","3582","1578732.5","3919.9"
"406003858000","1076000","3584","1582630.6","3898.1"
"407003729000","1085800","3580","1586523.5","3892.9"
"408003973000","1082800","3582","1590418.1","3894.6"
"409003894000","1083300","3582","1594314.0","3895.9"
"410003757000","1095200","3584","1598233.1","3919.1"
"411003851000","1098800","3581","1602143.6","3910.5"
"412003760000","1085000","3582","1606058.5","3914.9"
"413003801000","1091300","3583","1609979.3","3920.8"
"414003605000","1087100","3583","1613895.4","3916.1"
"415003462000","1086600","3580","1617821.8","3926.4"
"416003530000","1098600","3585","1621731.9","3910.1"
"417003510000","1085500","3580","1625639.4","3907.5"
"418003521000","1085400","3583","1629546.9","3907.5"
"419003435000","1088800","3580","1633457.9","3911.0"
"420003322000","1088600","3581","1637382.6","3924.7"
"421003574000","1089600","3583","1641297.8","3915.2"
"422003476000","1091000","3580","1645213.1","3915.3"
"423003622000","1075600","3582","1649128.3","3915.2"
"424003661000","1097100","3581","1653045.3","3917.0"
"425003622000","1083800","3583","1656983.7","3938.4"
"426003798000","1096200","3580","1660912.3","3928.6"
"427003687000","1082400","3582","1664839.6","3927.3"
"428003720000","1100700","3583","1668767.3","3927.7"
"429003660000","1086000","3583","1672690.7","3923.4"
"430003611000","1096300","3580","1676616.3","3925.6"
"431003806000","1090000","3582","1680521.2","3904.9"
"432003650000","1083600","3583","1684427.9","3906.7"
"433003686000","1084800","3583","1688336.2","3908.3"
"434003669000","1075900","3580","1692234.3","3898.1"
"435003464000","1180500","3582","1696138.4","3904.1"
"436003508000","1070500","3582","1700021.4","3883.0"
"437003463000","1086300","3582","1703904.8","3883.4"
"438003699000","1077900","3582","1707797.3","3892.5"
"439003647000","1084800","3583","1711689.8","3892.5"
"440003628000","1077800","3582","1715586.1","3896.3"
"441003776000","1087100","3583","1719497.9","3911.8"
"442003696000","1085400","3581","1723397.2","3899.3"
"443003766000","1085000","3583","1727292.3","3895.1"
"444003766000","1075500","3581","1731186.5","3894.2"
"445003846000","1079300","3582","1735075.1","3888.6"
"446003975000","1079000","3580","1738979.1","3904.0"
"447003843000","1086200","3580","1742869.5","3890.4"
"448003895000","1085800","3583","1746760.6","3891.1"
"449004053000","1078900","3583","1750652.2","3891.6"
"450004084000","1078700","3582","1754544.7","3892.5"
"451004194000","1073600","3583","1758448.3","3903.6"
"452004215000","1076300","3582","1762339.5","3891.2"
"453004302000","1085500","3581","1766229.4","3889.9"
"454004216000","1086900","3581","1770118.9","3889.5"
"455004178000","1078300","3584","1774010.1","3891.2"
"456004407000","1078600","3582","1777913.7","3903.6"
"457004221000","1083200","3585","1781813.0","3899.3"
"458004417000","1086100","3580","1785721.4","3908.4"
"459004432000","1079100","3582","1789621.2","3899.8"
"460004306000","1089700","3581","1793511.9","3890.7"
"461004569000","1078600","3580","1797420.3","3908.4"
"462004418000","1090600","3583","1801318.4","3898.1"
"463004498000","1082900","3582","1805222.0","3903.6"
"464004402000","1085300","3583","1809131.7","3909.7"
"465004446000","1078600","3583","1813042.2","3910.5"
"466004577000","1086600","3583","1816963.4","3921.2"
"467004351000","1091200","3582","1820871.4","3908.0"
"468004391000","1085500","3582","1824781.5","3910.1"
"469004409000","1078500","3582","1828684.7","3903.2"
"470004384000","1086500","3583","1832589.2","3904.5"
"471004636000","1092000","3583","1836513.4","3924.2"
"472004653000","1085700","3582","1840426.1","3912.7"
"473004709000","1089500","3581","1844334.0","3907.9"
"474004777000","1085400","3584","1848239.0","3905.0"
"475004879000","1085600","3582","1852137.4","3898.4"
"476005046000","1085700","3581","1856049.2","3911.8"
"477005026000","1078000","3581","1859948.6","3899.4"
"478005156000","1085200","3582","1863854.8","3906.2"
"479005069000","1084100","3581","1867757.2","3902.4"
"480004902000","1086300","3583","1871652.7","3895.5"
"481005165000","1094500","3583","1875558.4","3905.7"
"482005271000","1078200","3582","1879459.9","3901.5"
"483005225000","1076500","3583","1883353.2","3893.3"
"484005242000","1088600","3582","1887246.1","3892.9"
"485005319000","1083500","3584","1891139.0","3892.9"
"486005647000","1086100","3583","1895049.1","3910.1"
"487005612000","1086100","3582","1898945.9","3896.8"
"488005671000","1086900","3583","1902843.1","3897.2"
"489005740000","1093700","3582","1906751.4","3908.3"
"490005716000","1088900","3585","1910686.9","3935.5"
"491005876000","1108000","3583","1914663.6","3976.7"
"492005723000","1106100","3584","1918639.9","3976.3"
"493005748000","1100300","3582","1922620.4","3980.5"
"494005844000","1100700","3581","1926607.9","3987.5"
"495005736000","1109600","3583","1930597.9","3990.0"
"496005816000","1115200","3582","1934604.7","4006.8"
"497005595000","1109100","3582","1938601.6","3996.9"
"498005709000","1117200","3583","1942603.6","4002.0"
"499005814000","1106500","3581","1946602.7","3999.1"
"500005755000","1100600","3582","1950597.0","3994.3"
"501005823000","1102700","3583","1954586.1","3989.1"
"502005828000","1093800","3582","1958535.3","3949.2"
"503005999000","1089200","3582","1962462.6","3927.3"
"504006096000","1093400","3582","1966376.1","3913.5"
"505005977000","1085300","3582","1970280.2","3904.1"
"506006158000","1083600","3581","1974210.9","3930.7"
"507006117000","1085800","3584","1978124.4","3913.5"
"508006149000","1085000","3581","1982036.2","3911.8"
"509006111000","1086900","3583","1985944.6","3908.4"
"510005946000","1084300","3583","1989853.4","3908.8"
"511006181000","1083100","3583","1993775.5","3922.1"
"512006272000","1079200","3582","1997681.8","3906.3"
"513006459000","1089600","3582","2001584.5","3902.7"
"514006493000","1078400","3584","2005486.9","3902.4"
"515006406000","1075900","3584","2009387.5","3900.6"
"516006605000","1077600","3581","2013300.6","3913.1"
"517006491000","1079600","3583","2017206.0","3905.4"
"518006613000","1084400","3581","2021106.6","3900.6"
"519006537000","1086900","3580","2025005.1","3898.5"
"520006486000","1085100","3582","2028903.6","3898.5"
"521006756000","1078600","3583","2032813.7","3910.1"
"522006672000","1086700","3581","2036705.3","3891.6"
"523006779000","1085600","3584","2040597.7","3892.4"
"524006857000","1078500","3583","2044488.0","3890.3"
"525006731000","1073700","3582","2048376.7","3888.7"
"526007010000","1075200","3583","2052279.4","3902.7"
"527007049000","1083100","3582","2056171.0","3891.6"
"528007168000","1083200","3581","2060062.6","3891.6"
"529007365000","1082500","3581","2063949.9","3887.3"
"530007281000","1082900","3582","2067836.4","3886.5"
"531007373000","1089000","3580","2071736.6","3900.2"
"532007348000","1078300","3581","2075627.8","3891.2"
"533007707000","1075700","3583","2079520.2","3892.4"
"534007610000","1081900","3581","2083410.5","3890.3"
"535007501000","1090600","3580","2087311.6","3901.1"
"536007598000","1086900","3584","2091229.0","3917.4"
"537007504000","1079000","3581","2095135.2","3906.2"
"538007496000","1087500","3581","2099034.1","3898.9"
"539007494000","1079200","3582","2102932.6","3898.5"
"540007517000","1078600","3582","2106819.1","3886.5"
"541007636000","1121700","3583","2110719.3","3900.2"
"542007591000","1079300","3579","2114619.1","3899.8"
"543007756000","1079100","3584","2118532.6","3913.5"
"544007795000","1078400","3581","2122447.4","3914.8"
"545007678000","1091000","3583","2126362.6","3915.2"
"546007709000","1089400","3580","2130279.2","3916.6"
"547007818000","1100200","3582","2134200.4","3921.2"
"548008136000","1084800","3581","2138110.1","3909.7"
"549008093000","1085100","3581","2142016.7","3906.6"
"550007910000","1090400","3583","2145922.5","3905.8"
"551008002000","1089400","3580","2149829.6","3907.1"
"552007830000","1090000","3583","2153756.9","3927.3"
"553008025000","1090600","3583","2157679.4","3922.5"
"554007906000","1089200","3581","2161599.8","3920.4"
"555007735000","1093600","3583","2165512.5","3912.7"
"556007759000","1083400","3583","2169420.9","3908.4"
"557007589000","1084900","3583","2173336.1","3915.2"
"558007581000","1085400","3582","2177238.9","3902.8"
"559007583000","1078600","3581","2181138.3","3899.4"
"560007493000","1085500","3580","2185041.9","3903.6"
"561007570000","1078600","3580","2188952.0","3910.1"
"562007597000","1086100","3584","2192865.5","3913.5"
"563007679000","1085700","3581","2196769.2","3903.7"
"564007815000","1085700","3579","2200672.4","3903.2"
