Time (ns),Current (nA),Voltage (mV),Energy (uJ),Variation (uJ)
"246379337000","849000","3581","748810.8","3094.2"
"247380931000","868100","3581","751908.4","3097.6"
"248382362000","850800","3581","755006.9","3098.5"
"249383902000","848800","3581","758105.9","3099.0"
"250385390000","858400","3581","761199.6","3093.7"
"251387151000","858600","3582","764298.1","3098.5"
"252388564000","874400","3581","767398.3","3100.2"
"253390148000","864900","3583","770502.9","3104.6"
"254391755000","848800","3582","773613.0","3110.1"
"255393178000","860500","3581","776721.3","3108.3"
"256394767000","870800","3583","779829.7","3108.4"
"257396317000","864700","3581","782947.6","3117.9"
"258397802000","874100","3583","786083.0","3135.4"
"259399617000","878300","3583","789220.2","3137.2"
"260400985000","858300","3583","792471.0","3250.8"
"261402697000","871200","3580","795608.6","3137.6"
"262404313000","861600","3581","798745.3","3136.7"
"263405741000","871800","3581","801882.5","3137.2"
"264407682000","865000","3580","805023.2","3140.7"
"265409044000","864200","3581","808163.4","3140.2"
"266410703000","870900","3581","811296.7","3133.3"
"267412332000","867900","3580","814428.3","3131.6"
"268414014000","868300","3583","817559.5","3131.2"
"269415622000","868200","3583","820689.8","3130.3"
"270417025000","859300","3580","823819.7","3129.9"
"271418638000","865100","3581","826951.7","3132.0"
"272420316000","864500","3582","830081.1","3129.4"
"273421735000","867800","3582","833206.3","3125.2"
"274423502000","871200","3582","836332.3","3126.0"
"275425036000","861400","3582","839456.2","3123.9"
"276426849000","871300","3582","842700.4","3244.2"
"277428557000","867300","3581","845841.5","3141.1"
"278430063000","868500","3581","848983.0","3141.5"
"279431672000","861100","3578","852123.6","3140.6"
"280433165000","868300","3580","855263.8","3140.2"
"281434837000","864800","3583","858404.9","3141.1"
"282436385000","859100","3578","861535.6","3130.7"
"283437957000","864300","3583","864669.0","3133.4"
"284439605000","874600","3581","867798.4","3129.4"
"285441022000","878500","3580","870928.7","3130.3"
"286442645000","874800","3582","874061.6","3132.9"
"287444095000","861200","3580","877189.4","3127.8"
"288445602000","863500","3581","880317.5","3128.1"
"289447343000","865000","3581","883447.8","3130.3"
"290448700000","870800","3583","886574.7","3126.9"
"291450330000","868300","3581","889701.6","3126.9"
"292451975000","861200","3581","892936.8","3235.2"
"293453528000","864400","3582","896048.7","3111.9"
"294455206000","871000","3580","899165.2","3116.5"
