Time (ns),Variation (uJ)
"538116990750.0","2512.85"
"539117232000.0","2498.275"
"540117427250.0","2495.7"
"541117677000.0","2518.7249999999995"
"542117892750.0","2545.175"
"543118170750.0","2502.475"
"544118399250.0","2488.85"
"545118452250.0","2488.875"
"546118733000.0","2505.325"
"547118949000.0","2519.125"
"548119216000.0","2506.3500000000004"
"549119462000.0","2496.9750000000004"
"550119576500.0","2496.45"
"551119883000.0","2507.85"
"552120106250.0","2518.275"
"553120299500.0","2505.275"
"554120522250.0","2491.4750000000004"
"555120650500.0","2490.125"
"556120902750.0","2508.65"
"557121071500.0","2519.425"
"558121251500.0","2543.125"
"559121521000.0","2489.325"
"560121714750.0","2493.475"
"561121953500.0","2499.75"
"562122136000.0","2487.8"
"563122382500.0","2524.625"
"564122614500.0","2489.325"
"565122721250.0","2489.175"
"566122943750.0","2501.025"
"567123162250.0","2489.625"
"568123443750.0","2526.875"
"569123711250.0","2492.825"
"570123952750.0","2491.075"
"571124153750.0","2505.15"
"572124370750.0","2493.675"
"573124608750.0","2531.075"
"574124906250.0","2536.8"
"575125032500.0","2494.55"
"576125290250.0","2507.975"
"577125537000.0","2495.875"
"578125823000.0","2512.075"
"579126053250.0","2525.5"
"580126125250.0","2501.05"
"581126346750.0","2511.7749999999996"
"582126520250.0","2498.85"
"583126675750.0","2512.325"
"584126904750.0","2526.375"
"585126967500.0","2501.225"
"586127234000.0","2514.6499999999996"
"587127448750.0","2503.6000000000004"
"588127706750.0","2515.625"
"589127974750.0","2530.6"
"590128120000.0","2551.75"
"591128415000.0","2519.9"
"592128619000.0","2509.2"
"593128815250.0","2522.0249999999996"
"594129034000.0","2522.6"
"595129124750.0","2522.55"
"596129400750.0","2523.5499999999997"
"597129673500.0","2512.425"
"598129917250.0","2523.8"
"599130159000.0","2523.7000000000003"
"600130246000.0","2522.8"
