Time (ns),Variation (uJ)
"357138769500.0","1926.775"
"358139149750.0","1956.8249999999998"
"359139524750.0","1926.825"
"360139858500.0","1925.6"
"361140271500.0","1926.5749999999998"
"362140723750.0","1926.0499999999997"
"363141116750.0","1927.8249999999998"
"364141479750.0","1927.4499999999998"
"365141743250.0","1926.2749999999999"
"366142245750.0","1926.65"
"367142652500.0","1928.425"
"368143021000.0","1928.0749999999998"
"369143394500.0","1927.675"
"370143634500.0","1926.825"
"371144046500.0","1926.65"
"372144384500.0","1925.5500000000002"
"373144712750.0","1926.25"
"374145083750.0","1955.675"
"375145399500.0","1926.8"
"376145816500.0","1927.2000000000003"
"377146126000.0","1925.225"
"378146534000.0","1924.1000000000001"
"379146910500.0","1923.875"
"380147167250.0","1923.4499999999998"
"381147655250.0","1924.4499999999998"
"382148093500.0","1923.1"
"383148466250.0","1922.5"
"384148867750.0","1923.975"
"385149224500.0","1922.4"
"386149661500.0","1923.025"
"387150109750.0","1921.925"
"388150536250.0","1922.2749999999999"
"389150932750.0","1921.7000000000003"
"390151263500.0","1953.125"
"391151701750.0","1921.9250000000002"
"392152121750.0","1922.675"
"393152534000.0","1922.4"
"394152923000.0","1924.2"
"395153285000.0","1921.675"
"396153731250.0","1920.2"
"397154183250.0","1920.9"
"398154555000.0","1920.1"
"399154995500.0","1920.875"
"400155272000.0","1920.6499999999999"
"401155759500.0","1918.925"
"402156111500.0","1918.525"
"403156572750.0","1919.45"
"404156945500.0","1919.1750000000002"
"405157407750.0","1919.375"
"406157908250.0","1950.9250000000002"
"407158383750.0","1920.95"
"408158864750.0","1921.9750000000001"
"409159287000.0","1922.0499999999997"
"410159581000.0","1921.9499999999998"
"411160049250.0","1921.7250000000001"
"412160501750.0","1922.375"
"413160880750.0","1922.5249999999999"
"414161310000.0","1922.025"
"415161612500.0","1921.325"
"416162076250.0","1921.925"
"417162494250.0","1923.275"
"418162877250.0","1923.025"
"419163360000.0","1924.4250000000002"
"420163706000.0","1923.5500000000002"
"421164153750.0","1923.25"
"422164592500.0","1954.7"
"423165083250.0","1922.275"
"424165502000.0","1922.8249999999998"
"425165896500.0","1923.0500000000002"
"426166346750.0","1924.1999999999998"
"427166810500.0","1925.8"
"428167269000.0","1925.725"
"429167683000.0","1926.4"
"430168065000.0","1926.275"
"431168534250.0","1927.6750000000002"
"432168987250.0","1928.0"
"433169398000.0","1927.5500000000002"
"434169860500.0","1927.75"
"435170137750.0","1926.3999999999999"
"436170569750.0","1926.6999999999998"
"437171087750.0","1926.2499999999998"
"438171485000.0","1956.025"
"439171878500.0","1925.75"
"440172212000.0","1926.0500000000002"
"441172666000.0","1925.5"
"442173100500.0","1925.25"
"443173579000.0","1925.35"
"444173936500.0","1924.425"
"445174225000.0","1924.2250000000001"
"446174730000.0","1924.85"
"447175155250.0","1922.8249999999998"
"448175567500.0","1924.0749999999998"
"449176062250.0","1923.275"
"450176361500.0","1923.625"
"451176780000.0","1924.475"
"452177209250.0","1923.75"
"453177639500.0","1924.325"
"454178059500.0","1952.35"
"455178334750.0","1923.55"
"456178819500.0","1923.1750000000002"
"457179170250.0","1922.4750000000001"
"458179570250.0","1922.25"
"459179911000.0","1921.225"
"460180256750.0","1921.625"
"461180687750.0","1921.4"
"462181137750.0","1921.375"
"463181592750.0","1921.75"
"464181981500.0","1920.525"
"465182312750.0","1920.25"
"466182886750.0","1920.1"
"467183376750.0","1920.2"
"468183794000.0","1920.975"
"469184309750.0","1921.1"
"470184619250.0","1950.825"
"471185136250.0","1922.15"
"472185544500.0","1922.1999999999998"
"473185870500.0","1922.3999999999999"
"474186340250.0","1922.5749999999998"
"475186741750.0","1922.375"
"476187223250.0","1923.375"
"477187648750.0","1923.35"
"478188083500.0","1923.875"
"479188545750.0","1922.625"
"480188893000.0","1922.9250000000002"
"481189357750.0","1923.35"
"482189806750.0","1924.125"
"483190240750.0","1923.8"
"484190665000.0","1924.975"
"485191013250.0","1925.275"
"486191568500.0","1953.525"
"487192058250.0","1925.75"
"488192478250.0","1925.5249999999999"
"489192933250.0","1925.075"
"490193302250.0","1924.45"
"491193719000.0","1925.425"
"492194189250.0","1923.125"
"493194570250.0","1923.8000000000002"
"494195043250.0","1924.8750000000002"
"495195388500.0","1925.0"
"496195872500.0","1925.6999999999998"
"497196282000.0","1925.875"
"498196679500.0","1925.8249999999998"
"499197090000.0","1926.0749999999998"
"500197464250.0","1925.85"
"501197968500.0","1926.15"
"502198365500.0","1954.675"
"503198833500.0","1925.4"
"504199172000.0","1925.625"
"505199551250.0","1924.875"
"506200049500.0","1926.125"
"507200453750.0","1925.75"
"508200876500.0","1925.75"
"509201313750.0","1927.5749999999998"
"510201615500.0","1926.375"
"511202045000.0","1925.925"
"512202485500.0","1925.175"
"513202831000.0","1923.7"
"514203285500.0","1925.15"
"515203708750.0","1924.225"
"516204174000.0","1924.125"
"517204569250.0","1922.9999999999998"
"518204992250.0","1954.7"
"519205421750.0","1922.2749999999999"
"520205742500.0","1924.5749999999998"
"521206195250.0","1924.175"
"522206574750.0","1923.5750000000003"
"523206998750.0","1922.6"
"524207357000.0","1922.725"
"525207719500.0","1922.9250000000002"
"526208189750.0","1922.2499999999998"
"527208725750.0","1923.0500000000002"
"528209185250.0","1922.025"
"529209483250.0","1921.875"
"530209858750.0","1922.175"
"531210290500.0","1922.725"
"532210773750.0","1924.4"
"533211160500.0","1921.625"
"534211578250.0","1951.1250000000002"
"535211898750.0","1923.175"
"536212324750.0","1922.8"
"537212708500.0","1923.0249999999999"
"538213102500.0","1922.6"
"539213556250.0","1922.825"
"540213791750.0","1922.65"
"541214311000.0","1923.8"
"542214775000.0","1924.85"
"543215147250.0","1924.75"
"544215551500.0","1924.0"
"545215772250.0","1922.625"
"546216373750.0","1922.85"
"547216780250.0","1923.2499999999998"
"548217245500.0","1922.575"
"549217727500.0","1920.025"
"550217929500.0","1940.9"
"551218515000.0","1910.9"
"552218930000.0","1913.225"
"553219368750.0","1913.125"
"554219767000.0","1909.4499999999998"
"555220078500.0","1910.35"
"556220546500.0","1912.05"
"557220971000.0","1914.0"
"558221424750.0","1915.8000000000002"
"559221846500.0","1916.6750000000002"
