Time (ns),Variation (uJ)
"465208105500.0","1170.9250000000002"
"466208625000.0","1169.1"
"467209077750.0","1170.6"
"468209663750.0","1198.15"
"469210068750.0","1167.8249999999998"
"470210480250.0","1168.125"
"471211039250.0","1168.95"
"472211441250.0","1195.925"
"473211902750.0","1173.85"
"474212265750.0","1175.55"
"475212602000.0","1176.3000000000002"
"476213119000.0","1176.65"
"477213451000.0","1177.475"
"478213967250.0","1178.675"
"479214384500.0","1178.25"
"480214762500.0","1179.025"
"481215344250.0","1179.225"
"482215732750.0","1179.0"
"483216248000.0","1178.275"
"484216578750.0","1205.725"
"485217922250.0","1178.8"
"486218495500.0","1174.5749999999998"
"487218927250.0","1173.85"
"488219388000.0","1200.6999999999998"
"489219754000.0","1173.1"
"490220194750.0","1172.3999999999999"
"491220739500.0","1172.75"
"492221105500.0","1171.225"
"493221597500.0","1170.825"
"494221969250.0","1169.2"
"495222415500.0","1170.0"
"496223053500.0","1169.8249999999998"
"497223409500.0","1169.2749999999999"
"498223953500.0","1170.875"
"499224312250.0","1171.625"
"500224732000.0","1201.525"
"501225301000.0","1171.075"
"502225633250.0","1173.725"
"503226193750.0","1176.8000000000002"
"504226555000.0","1203.55"
"505226896750.0","1174.75"
"506227517500.0","1175.15"
"507227882750.0","1172.475"
"508228381250.0","1169.9499999999998"
"509228808000.0","1173.325"
"510229116250.0","1173.425"
"511229754750.0","1178.95"
"512230160000.0","1180.4250000000002"
"513230607250.0","1178.175"
"514230999000.0","1174.1000000000001"
"515231401000.0","1174.6999999999998"
"516231921750.0","1204.6000000000001"
"517232374000.0","1173.9499999999998"
"518232898750.0","1173.9250000000002"
"519233296750.0","1173.725"
"520233739500.0","1198.9"
"521234345250.0","1177.725"
"522234741250.0","1173.9250000000002"
"523235312750.0","1178.125"
"524235718500.0","1179.6499999999999"
"525236124250.0","1178.7250000000001"
"526236696500.0","1178.6749999999997"
"527237067750.0","1179.1"
"528237549000.0","1178.35"
"529237998750.0","1177.8249999999998"
"530238392000.0","1177.2"
"531238975250.0","1177.6"
"532239367000.0","1204.775"
"533239904000.0","1177.775"
"534240280000.0","1177.55"
"535240672250.0","1177.6"
"536241260000.0","1181.375"
"537241654500.0","1209.375"
"538242210500.0","1180.625"
"539242519250.0","1182.3999999999999"
"540242914750.0","1182.675"
"541243506750.0","1182.775"
"542243953750.0","1183.65"
"543244481000.0","1183.675"
"544244870750.0","1183.0"
"545245241250.0","1178.925"
"546245847500.0","1177.7"
"547246193000.0","1177.35"
"548246723500.0","1204.1999999999998"
"549247143750.0","1178.05"
"550247539500.0","1180.125"
"551248045500.0","1182.775"
"552248407250.0","1172.725"
"553248975500.0","1198.5749999999998"
"554249377250.0","1170.6999999999998"
"555249794750.0","1170.475"
"556250365500.0","1170.55"
"557250800750.0","1170.8249999999998"
"558251363250.0","1175.625"
"559251752250.0","1175.125"
"560252108750.0","1175.85"
"561252673000.0","1172.675"
"562252997000.0","1170.25"
"563253525250.0","1170.25"
"564253978000.0","1197.5"
"565254424750.0","1169.475"
"566255004750.0","1168.95"
"567255352250.0","1166.1"
"568255881000.0","1167.425"
"569256253250.0","1195.5500000000002"
"570256608500.0","1168.15"
"571257174250.0","1170.125"
"572257511250.0","1167.5"
"573258060750.0","1167.475"
"574258492500.0","1168.2250000000001"
"575258937000.0","1165.85"
"576259574250.0","1167.35"
"577259954500.0","1167.9250000000002"
"578260526750.0","1168.9499999999998"
"579260890250.0","1167.175"
"580261349000.0","1195.625"
"581261972250.0","1164.225"
"582262348500.0","1166.75"
"583262866000.0","1169.325"
"584263243250.0","1172.225"
"585263628750.0","1201.425"
"586264181250.0","1169.875"
"587264682250.0","1169.725"
"588265216500.0","1170.625"
"589265619750.0","1172.45"
"590266013000.0","1172.525"
"591266536250.0","1171.575"
"592266915750.0","1172.75"
"593267452500.0","1173.875"
"594267811000.0","1171.4"
"595268204500.0","1171.4499999999998"
"596268716750.0","1198.45"
"597269139000.0","1170.475"
"598269644500.0","1170.4499999999998"
"599270054500.0","1169.7"
"600270447500.0","1169.3000000000002"
