Time (ns),Current (nA),Voltage (mV),Energy (uJ),Variation (uJ)
"373994445000","724800","3583","972920.3","2592.7"
"374994363000","712000","3582","975512.9","2592.6"
"375994456000","723100","3583","978105.5","2592.6"
"376994300000","717600","3582","980745.0","2639.5"
"377994294000","716700","3583","983335.4","2590.4"
"378994148000","718000","3583","985925.1","2589.7"
"379994038000","718500","3581","988515.6","2590.5"
"380994131000","725900","3583","991105.7","2590.1"
"381994041000","720300","3584","993744.3","2638.6"
"382994073000","720200","3580","996333.9","2589.6"
"383993908000","726500","3583","998923.1","2589.2"
"384993728000","720200","3581","1001512.8","2589.7"
"385993894000","712000","3582","1004102.8","2590.0"
"386993636000","718500","3582","1006738.9","2636.1"
"387993679000","717700","3583","1009326.8","2587.9"
"388993574000","717800","3586","1011914.8","2588.0"
"389993347000","720700","3583","1014503.1","2588.3"
"390993414000","717300","3581","1017091.1","2588.0"
"391993334000","713900","3582","1019726.7","2635.6"
"392993267000","720800","3582","1022313.8","2587.1"
"393993225000","717700","3583","1024899.6","2585.8"
"394993066000","718800","3581","1027486.7","2587.1"
"395993328000","712900","3584","1030074.2","2587.5"
"396993154000","723200","3582","1032709.0","2634.8"
"397993254000","726800","3579","1035295.6","2586.6"
"398993079000","725300","3584","1037881.4","2585.8"
"399992921000","724500","3583","1040468.1","2586.7"
"400993080000","718700","3579","1043053.9","2585.8"
"401993010000","723200","3584","1045687.4","2633.5"
"402993051000","718500","3583","1048269.8","2582.4"
"403993040000","715300","3581","1050843.7","2573.9"
"404992800000","713800","3582","1053418.4","2574.7"
"405992830000","711500","3581","1055996.6","2578.2"
"406992783000","718600","3585","1058630.1","2633.5"
"407992803000","723500","3581","1061214.2","2584.1"
"408992714000","718500","3582","1063798.7","2584.5"
"409992537000","707000","3583","1066382.8","2584.1"
"410992637000","718300","3582","1068967.4","2584.6"
"411992356000","713800","3583","1071599.2","2631.8"
"412992437000","712100","3582","1074183.7","2584.5"
"413992323000","711300","3583","1076766.1","2582.4"
"414992223000","711500","3580","1079349.8","2583.7"
"415992310000","717100","3581","1081935.2","2585.4"
"416992071000","723500","3581","1084566.5","2631.3"
"417991975000","712400","3582","1087145.1","2578.6"
"418991773000","705700","3583","1089713.1","2568.0"
"419991625000","709800","3583","1092278.9","2565.8"
"420991696000","711300","3581","1094845.5","2566.6"
"421991518000","711700","3581","1097458.6","2613.1"
"422991579000","716400","3583","1100023.1","2564.5"
"423991383000","710700","3582","1102588.1","2565.0"
"424991141000","718000","3581","1105163.7","2575.6"
"425991252000","717200","3582","1107747.4","2583.7"
"426991159000","704900","3582","1110377.4","2630.0"
"427991261000","710700","3583","1112957.3","2579.9"
"428991211000","716800","3583","1115535.9","2578.6"
"429991087000","705500","3584","1118114.4","2578.5"
"430991073000","717300","3581","1120696.9","2582.5"
"431991042000","718000","3581","1123328.2","2631.3"
"432991040000","711500","3583","1125894.0","2565.8"
"433990897000","707300","3582","1128459.8","2565.8"
"434990712000","713300","3582","1131025.2","2565.4"
"435990761000","709900","3584","1133593.6","2568.4"
"436990564000","713200","3582","1136209.2","2615.6"
"437990675000","711500","3582","1138779.7","2570.5"
"438990637000","711900","3582","1141346.8","2567.1"
"439990539000","718900","3583","1143916.8","2570.0"
"440990773000","711300","3582","1146486.4","2569.6"
"441990605000","712200","3582","1149105.0","2618.6"
"442990685000","721700","3583","1151675.5","2570.5"
"443990586000","713300","3584","1154246.0","2570.5"
"444990422000","715200","3582","1156814.8","2568.8"
"445990511000","711700","3582","1159387.0","2572.2"
"446990356000","705000","3581","1162003.0","2616.0"
"447990390000","718400","3582","1164570.1","2567.1"
"448990403000","713700","3582","1167136.8","2566.7"
"449990314000","721100","3583","1169703.4","2566.6"
