Time (ns),Current (nA),Voltage (mV),Energy (uJ),Variation (uJ)
"242009545000","4414300","3590","3777732.7","15642.1"
"243009326000","4323300","3588","3793371.7","15639.0"
"244009480000","4380800","3587","3809021.5","15649.8"
"245009584000","4348900","3590","3824666.1","15644.6"
"246009594000","4384400","3590","3840309.4","15643.3"
"247009576000","4410600","3590","3855954.9","15645.5"
"248009463000","4321900","3587","3871570.3","15615.4"
"249009556000","4349600","3591","3887207.6","15637.3"
"250009669000","4341000","3586","3902829.0","15621.4"
"251009820000","4289200","3592","3918469.7","15640.7"
"252009660000","4375100","3590","3934110.0","15640.3"
"253009541000","4381500","3588","3949751.2","15641.2"
"254009534000","4384400","3592","3965398.9","15647.7"
"255009612000","4415000","3584","3981043.0","15644.1"
"256009671000","4316200","3588","3996372.9","15329.9"
"257009722000","4348100","3590","4012017.1","15644.2"
"258009561000","4383000","3592","4027657.8","15640.7"
"259009651000","4404900","3592","4043315.3","15657.5"
"260009751000","4352400","3589","4058960.4","15645.1"
"261009854000","4316900","3587","4074605.9","15645.5"
"262009861000","4361000","3587","4090249.2","15643.3"
"263009793000","4370800","3587","4105892.1","15642.9"
"264009909000","4382300","3591","4121541.4","15649.3"
"265009897000","4415700","3588","4137184.3","15642.9"
"266010004000","4433900","3592","4152830.7","15646.4"
"267010012000","4378000","3590","4168475.3","15644.6"
"268009816000","4380800","3589","4184114.3","15639.0"
"269009959000","4403400","3592","4199764.5","15650.2"
"270010028000","4356700","3591","4215410.4","15645.9"
"271010099000","4350300","3587","4231052.5","15642.1"
"272010156000","4347400","3591","4246376.3","15323.8"
"273009897000","4412800","3592","4262016.2","15639.9"
"274009985000","4438300","3588","4277661.2","15645.0"
"275009974000","4344600","3589","4293290.4","15629.2"
"276010049000","4346700","3594","4308910.9","15620.5"
"277010136000","4378700","3588","4324531.9","15621.0"
"278010043000","4323300","3590","4340150.3","15618.4"
"279010117000","4346000","3592","4355769.5","15619.2"
"280010238000","4443400","3590","4371401.7","15632.2"
"281010380000","4379400","3589","4387020.9","15619.2"
"282010411000","4412100","3588","4402640.2","15619.3"
"283010184000","4377200","3588","4418252.5","15612.3"
"284010318000","4363200","3590","4433870.9","15618.4"
"285010493000","4318300","3590","4449494.9","15624.0"
"286010483000","4321900","3591","4465108.5","15613.6"
"287010328000","4339600","3591","4480728.2","15619.7"
"288010079000","4341700","3588","4496038.7","15310.5"
"289010031000","4412800","3588","4511673.0","15634.3"
"290010099000","4408500","3586","4527297.4","15624.4"
"291010191000","4312700","3590","4542917.1","15619.7"
"292010270000","4318300","3592","4558537.6","15620.5"
"293010177000","4315500","3589","4574156.0","15618.4"
"294010294000","4345300","3590","4589777.4","15621.4"
"295010286000","4384400","3591","4605407.4","15630.0"
"296010504000","4314800","3590","4621031.0","15623.6"
"297010624000","4377200","3589","4636655.4","15624.4"
"298010534000","4380800","3588","4652274.6","15619.2"
"299010658000","4374400","3591","4667895.2","15620.6"
"300010769000","4344600","3590","4683531.2","15636.0"
"301010856000","4351000","3586","4699153.4","15622.2"
"302010905000","4315500","3589","4714775.7","15622.3"
"303010830000","4410600","3587","4730396.2","15620.5"
"304010846000","4380100","3588","4745670.2","15274.0"
"305011031000","4441900","3590","4761304.4","15634.2"
"306011115000","4348100","3588","4776928.4","15624.0"
"307011160000","4437500","3589","4792551.1","15622.7"
"308011071000","4316200","3588","4808175.9","15624.8"
"309011125000","4348100","3592","4823799.1","15623.2"
"310011246000","4317600","3592","4839420.9","15621.8"
"311011362000","4373600","3592","4855053.5","15632.6"
"312011292000","4399800","3587","4870674.4","15620.9"
"313011220000","4375800","3590","4886293.2","15618.8"
"314011251000","4351700","3591","4901915.1","15621.9"
"315011232000","4345300","3591","4917535.2","15620.1"
"316011321000","4437500","3595","4933160.0","15624.8"
"317011225000","4314800","3589","4948780.6","15620.6"
"318011113000","4375800","3589","4964403.3","15622.7"
"319011187000","4385900","3593","4980030.7","15627.4"
"320011175000","4383700","3588","4995309.8","15279.1"
"321011244000","4377200","3586","5010937.6","15627.8"
"322011275000","4375100","3590","5026561.2","15623.6"
"323011198000","4316900","3588","5042181.3","15620.1"
"324011107000","4348500","3588","5057801.8","15620.5"
"325011075000","4288500","3590","5073421.9","15620.1"
"326011186000","4401200","3588","5089050.6","15628.7"
"327011191000","4348100","3588","5104670.3","15619.7"
"328010972000","4375100","3589","5120287.9","15617.6"
"329011050000","4350300","3587","5135909.2","15621.3"
"330011144000","4373600","3587","5151531.5","15622.3"
"331011105000","4375100","3589","5167166.2","15634.7"
"332011149000","4376500","3591","5182788.5","15622.3"
"333011034000","4349600","3586","5198406.9","15618.4"
"334011102000","4353100","3589","5214028.3","15621.4"
"335011066000","4376500","3589","5229648.8","15620.5"
"336011178000","4384400","3587","5244952.8","15304.0"
"337011249000","4344600","3588","5260582.4","15629.6"
"338011190000","4406300","3592","5276204.7","15622.3"
"339011260000","4351700","3589","5291827.8","15623.1"
"340011355000","4326100","3590","5307449.2","15621.4"
"341011297000","4351700","3588","5323068.4","15619.2"
"342011356000","4315500","3588","5338692.8","15624.4"
"343011097000","4353100","3588","5354307.4","15614.6"
"344011167000","4324000","3587","5369926.2","15618.8"
"345011184000","4371500","3586","5385542.9","15616.7"
"346011207000","4352400","3587","5401159.5","15616.6"
"347011250000","4348100","3587","5416806.7","15647.2"
"348011070000","4326900","3587","5432449.6","15642.9"
"349011142000","4346000","3589","5448094.2","15644.6"
"350011177000","4374400","3589","5463738.4","15644.2"
"351011294000","4404900","3588","5479384.8","15646.4"
"352011386000","4441200","3590","5494716.3","15331.5"
"353011211000","4349600","3589","5510354.9","15638.6"
"354011258000","4461900","3590","5525983.2","15628.3"
"355011321000","4351700","3593","5541593.0","15609.8"
"356011482000","4377200","3592","5557205.8","15612.8"
"357011487000","4370100","3589","5572821.2","15615.4"
"358011306000","4351700","3588","5588431.0","15609.8"
"359011240000","4433200","3590","5604050.6","15619.6"
"360011336000","4322600","3590","5619685.8","15635.2"
"361011267000","4285000","3588","5635320.1","15634.3"
"362011318000","4282900","3590","5650973.3","15653.2"
"363011246000","4352400","3588","5666608.0","15634.7"
"364011281000","4314800","3590","5682247.1","15639.1"
"365011233000","4701300","3588","5697884.0","15636.9"
"366011334000","4404900","3593","5713517.8","15633.8"
"367011214000","4376500","3587","5729160.3","15642.5"
"368011057000","4378000","3588","5744447.1","15286.8"
"369011053000","4310500","3587","5760084.0","15636.9"
"370011075000","4283600","3587","5775719.2","15635.2"
"371010989000","4381500","3592","5791354.3","15635.1"
"372011072000","4334600","3586","5806993.4","15639.1"
"373011029000","4352400","3590","5822638.4","15645.0"
"374010981000","4437500","3591","5838275.3","15636.9"
"375011084000","4379400","3588","5853897.1","15621.8"
"376011135000","4351700","3587","5869512.5","15615.4"
"377011219000","4826000","3590","5885125.3","15612.8"
"378010967000","4346000","3587","5900734.2","15608.9"
"379011032000","4383700","3591","5916342.7","15608.5"
"380011168000","4375800","3592","5931952.5","15609.8"
"381011278000","4383000","3589","5947562.3","15609.8"
"382011171000","4343900","3587","5963165.2","15602.9"
"383011083000","4378000","3588","5978783.2","15618.0"
"384011188000","4318300","3589","5994052.8","15269.6"
"385011260000","4375100","3590","6009678.5","15625.7"
"386011176000","4344600","3590","6025298.6","15620.1"
"387011187000","4409200","3587","6040925.2","15626.6"
"388011031000","4377200","3586","6056532.0","15606.8"
