Time (ns),Current (nA),Voltage (mV),Energy (uJ),Variation (uJ)
"497263085000","343600","3580","628748.8","1283.0"
"498263794000","342400","3584","629981.1","1232.3"
"499264381000","344300","3581","631213.8","1232.7"
"500264781000","343000","3584","632447.0","1233.2"
"501265570000","343000","3584","633680.5","1233.5"
"502266183000","344300","3583","634960.5","1280.0"
"503266781000","343100","3582","636188.9","1228.4"
"504267421000","339500","3581","637417.4","1228.5"
"505267739000","338800","3584","638645.8","1228.4"
"506268461000","339800","3584","639874.2","1228.4"
"507269307000","339900","3583","641155.9","1281.7"
"508269782000","347300","3583","642387.8","1231.9"
"509270544000","343600","3583","643623.5","1235.7"
"510270456000","344700","3585","644854.1","1230.6"
"511271216000","341000","3584","646083.4","1229.3"
"512271967000","346600","3585","647364.3","1280.9"
"513272608000","341400","3583","648595.3","1231.0"
"514273166000","341200","3582","649828.4","1233.1"
"515273753000","346300","3581","651063.3","1234.9"
"516274439000","344000","3581","652295.6","1232.3"
"517275192000","342600","3583","653575.6","1280.0"
"518275788000","343000","3582","654818.2","1242.6"
"519276557000","348100","3582","656065.1","1246.9"
"520276876000","348000","3581","657313.7","1248.6"
"521277529000","345900","3582","658562.8","1249.1"
"522278184000","351400","3583","659866.0","1303.2"
"523278838000","350300","3581","661121.5","1255.5"
"524279556000","349300","3581","662375.7","1254.2"
"525280125000","350600","3585","663636.3","1260.6"
"526280733000","353600","3581","664903.0","1266.7"
"527281366000","357000","3585","666232.4","1329.4"
"528282073000","359400","3581","667527.4","1295.0"
"529282854000","367400","3583","668833.6","1306.2"
"530283319000","366500","3582","670148.9","1315.3"
"531283738000","364900","3583","671460.3","1311.4"
"532284556000","364600","3586","672824.9","1364.6"
"533285350000","362400","3581","674140.1","1315.2"
"534286078000","358800","3584","675451.5","1311.4"
"535286592000","361000","3580","676760.3","1308.8"
"536287362000","360600","3581","678065.2","1304.9"
"537288135000","360600","3582","679415.7","1350.5"
"538288812000","358800","3582","680714.1","1298.4"
"539289404000","359200","3585","682002.3","1288.2"
"540289974000","351800","3585","683280.1","1277.8"
"541290699000","353600","3581","684550.2","1270.1"
"542291385000","357200","3582","685864.2","1314.0"
"543292046000","347800","3583","687125.7","1261.5"
"544292456000","346400","3580","688383.4","1257.7"
"545292756000","350100","3581","689639.7","1256.3"
"546293311000","348100","3582","690894.8","1255.1"
"547293853000","354100","3583","692195.0","1300.2"
"548294482000","346300","3582","693442.8","1247.8"
"549295002000","344700","3584","694689.7","1246.9"
"550295291000","344800","3582","695934.0","1244.3"
"551295789000","347400","3582","697178.8","1244.8"
"552296318000","344200","3581","698469.5","1290.7"
"553296695000","344300","3580","699709.6","1240.1"
"554297140000","343000","3581","700947.0","1237.4"
"555297523000","341600","3581","702181.9","1234.9"
"556298035000","342600","3581","703416.8","1234.9"
"557298606000","721600","3582","704698.9","1282.1"
"558299126000","348000","3583","705940.7","1241.8"
"559299662000","342500","3581","707183.3","1242.6"
"560300161000","344700","3581","708422.1","1238.8"
"561300685000","343000","3584","709659.5","1237.4"
"562301193000","343700","3584","710896.5","1237.0"
"563301673000","342000","3584","712180.8","1284.3"
"564302154000","341500","3584","713417.4","1236.6"
"565302471000","341600","3581","714651.9","1234.5"
"566303042000","341600","3583","715887.2","1235.3"
"567303543000","341400","3581","717122.9","1235.7"
"568304101000","341100","3581","718402.9","1280.0"
"569304837000","338400","3584","719633.9","1231.0"
"570305302000","341300","3584","720863.6","1229.7"
"571305820000","341000","3584","722091.7","1228.1"
"572306536000","349000","3581","723326.1","1234.4"
"573307105000","346400","3583","724621.6","1295.5"
"574307619000","346300","3583","725867.6","1246.0"
"575308010000","343100","3582","727106.4","1238.8"
"576308644000","343100","3581","728344.2","1237.8"
"577309216000","344800","3580","729583.0","1238.8"
"578309798000","344700","3581","730871.6","1288.6"
"579310265000","344800","3582","732112.0","1240.4"
"580310509000","346400","3585","733354.7","1242.7"
"581311009000","348500","3583","734605.4","1250.7"
"582311518000","347900","3583","735858.8","1253.4"
"583311959000","353300","3582","737163.7","1304.9"
"584312382000","353100","3581","738419.7","1256.0"
"585312722000","344800","3582","739674.7","1255.0"
"586313239000","348000","3581","740929.0","1254.3"
"587313743000","347900","3582","742181.9","1252.9"
"588314323000","346300","3582","743482.5","1300.6"
"589314844000","343100","3583","744733.3","1250.8"
"590315221000","346400","3580","745982.8","1249.5"
"591315785000","346300","3581","747230.6","1247.8"
"592316373000","347300","3583","748479.2","1248.6"
"593316964000","344800","3581","749776.4","1297.2"
"594317465000","348000","3582","751023.7","1247.3"
"595317739000","349000","3586","752270.6","1246.9"
"596318373000","344000","3581","753516.7","1246.1"
"597318963000","344500","3582","754762.7","1246.0"
"598319520000","345700","3582","756056.9","1294.2"
"599320100000","342600","3583","757301.2","1244.3"
"600320422000","348900","3581","758544.7","1243.5"
