Time (ns),Current (nA),Voltage (mV),Energy (uJ),Variation (uJ)
"277142378000","4622100","3595","4493405.3","16218.9"
"278142980000","4595400","3586","4509633.7","16228.4"
"279143498000","4622900","3594","4525856.9","16223.2"
"280143891000","4612100","3588","4542071.9","16215.0"
"281144190000","4563300","3583","4558304.6","16232.7"
"282144581000","4558800","3594","4574515.7","16211.1"
"283145209000","4555900","3590","4590743.2","16227.5"
"284145700000","4583300","3591","4606968.6","16225.4"
"285146177000","4564100","3588","4623188.8","16220.2"
"286146691000","4556600","3588","4639416.7","16227.9"
"287147170000","4535000","3591","4655633.0","16216.3"
"288147770000","4562600","3587","4671861.4","16228.4"
"289148153000","4554400","3590","4688086.7","16225.3"
"290148655000","4561800","3590","4704309.1","16222.4"
"291149178000","4563300","3585","4720525.0","16215.9"
"292149641000","4555900","3593","4736742.6","16217.6"
"293150349000","4593900","3592","4752967.5","16224.9"
"294150917000","4561800","3593","4769175.2","16207.7"
"295151441000","4546400","3596","4785399.3","16224.1"
"296151948000","4689200","3592","4801617.7","16218.4"
"297152253000","4625200","3590","4817848.2","16230.5"
"298152793000","4566300","3590","4834068.9","16220.7"
"299153349000","4563300","3590","4850279.2","16210.3"
"300153703000","4590900","3592","4866485.2","16206.0"
"301154219000","4559600","3588","4882681.7","16196.5"
"302154629000","4561100","3586","4898901.1","16219.4"
"303155309000","4562600","3596","4915113.5","16212.4"
"304155706000","4558800","3593","4931323.8","16210.3"
"305156097000","4589300","3596","4947535.4","16211.6"
"306156541000","4567100","3593","4963739.3","16203.9"
"307156915000","4592400","3585","4979966.8","16227.5"
"308157454000","4622100","3591","4996179.2","16212.4"
"309157820000","4587100","3588","5012396.4","16217.2"
"310158311000","4546200","3599","5028614.5","16218.1"
"311158655000","4556600","3584","5044824.4","16209.9"
"312159057000","4616100","3591","5061059.6","16235.2"
"313159754000","4583300","3588","5077291.8","16232.2"
"314160296000","4566300","3585","5093519.7","16227.9"
"315160624000","4541800","3593","5109736.9","16217.2"
"316161018000","4562600","3587","5125949.0","16212.1"
"317161356000","4564800","3590","5142179.5","16230.5"
"318162044000","4578800","3593","5158405.2","16225.7"
"319162389000","4561100","3588","5174614.3","16209.1"
"320162747000","4558100","3593","5190832.3","16218.0"
"321162915000","4565000","3595","5207051.7","16219.4"
"322163369000","4565600","3597","5223277.9","16226.2"
"323164097000","4561100","3590","5239512.7","16234.8"
"324164658000","4529800","3594","5255734.6","16221.9"
"325165197000","4583300","3589","5271967.6","16233.0"
