Time (ns),Current (nA),Voltage (mV),Energy (uJ),Variation (uJ)
"362452067000","717100","3583","927015.3","2586.6"
"363453378000","713300","3581","929601.0","2585.7"
"364454679000","718400","3582","932187.2","2586.2"
"365455806000","719200","3584","934772.5","2585.3"
"366457230000","711800","3582","937359.1","2586.6"
"367458346000","719200","3583","939948.2","2589.1"
"368459832000","711700","3581","942539.0","2590.8"
"369461018000","719100","3583","945128.2","2589.2"
"370462232000","720700","3583","947717.7","2589.5"
"371463578000","723700","3583","950308.6","2590.9"
"372464781000","726900","3583","952900.3","2591.7"
"373466161000","720400","3582","955490.3","2590.0"
"374467363000","732200","3582","958079.0","2588.7"
"375468577000","725200","3583","960668.1","2589.1"
"376469980000","720300","3582","963256.0","2587.9"
"377471263000","728200","3582","965844.3","2588.3"
"378472603000","713900","3582","968433.8","2589.5"
"379473777000","712400","3582","971023.0","2589.2"
"380474897000","720000","3585","973610.4","2587.4"
"381476320000","717300","3583","976199.1","2588.7"
"382477482000","711700","3581","978786.6","2587.5"
"383478808000","713800","3582","981374.4","2587.8"
"384480095000","713900","3580","983963.1","2588.7"
"385481207000","712100","3583","986550.1","2587.0"
"386482691000","718500","3584","989138.8","2588.7"
"387483886000","722700","3583","991727.1","2588.3"
"388485210000","712400","3582","994315.4","2588.3"
"389486416000","720400","3581","996905.0","2589.6"
"390487644000","711500","3582","999492.4","2587.4"
"391489094000","717800","3582","1002081.6","2589.2"
"392490229000","720000","3582","1004670.3","2588.7"
"393491713000","711400","3583","1007259.8","2589.5"
"394492899000","718900","3583","1009850.7","2590.9"
"395494119000","718500","3582","1012440.7","2590.0"
"396495568000","717400","3582","1015030.7","2590.0"
"397496794000","711900","3582","1017622.3","2591.6"
"398497887000","720700","3582","1020214.5","2592.2"
"399499045000","712000","3581","1022808.3","2593.8"
"400499992000","720000","3580","1025400.4","2592.1"
"401501450000","724100","3584","1027993.0","2592.6"
"402502629000","718800","3581","1030583.4","2590.4"
"403504136000","718800","3583","1033175.1","2591.7"
"404505212000","718000","3581","1035769.3","2594.2"
"405506479000","718600","3581","1038366.1","2596.8"
"406507868000","713000","3583","1040961.2","2595.1"
"407509000000","724100","3582","1043553.4","2592.2"
"408510350000","718900","3583","1046145.9","2592.5"
"409511614000","716800","3582","1048737.6","2591.7"
"410512986000","718200","3582","1051331.8","2594.2"
"411514286000","720400","3582","1053921.4","2589.6"
"412515505000","720500","3584","1056511.0","2589.6"
"413516631000","709600","3581","1059101.0","2590.0"
"414517838000","720000","3582","1061692.2","2591.2"
"415519114000","720300","3584","1064283.5","2591.3"
"416520515000","720500","3580","1066875.2","2591.7"
"417521745000","722000","3583","1069466.4","2591.2"
"418523129000","723000","3585","1072057.3","2590.9"
"419524387000","718400","3583","1074649.4","2592.1"
"420525616000","720000","3584","1077243.2","2593.8"
"421527025000","718200","3583","1079838.7","2595.5"
"422528245000","718100","3582","1082433.8","2595.1"
"423529537000","723300","3582","1085031.1","2597.3"
"424530734000","712400","3584","1087627.4","2596.3"
"425531937000","724300","3582","1090223.4","2596.0"
"426533335000","724300","3580","1092818.9","2595.5"
"427534539000","726900","3583","1095413.2","2594.3"
"428535946000","718300","3583","1098009.1","2595.9"
"429537217000","725000","3583","1100606.3","2597.2"
"430538167000","717000","3581","1103198.9","2592.6"
"431539546000","723100","3582","1105790.2","2591.3"
"432540641000","719800","3585","1108381.9","2591.7"
"433542094000","718400","3582","1110974.4","2592.5"
"434543395000","710800","3583","1113566.1","2591.7"
"435544421000","716700","3581","1116156.9","2590.8"
"436545866000","730300","3581","1118752.5","2595.6"
"437547073000","727300","3585","1121345.0","2592.5"
"438548430000","717300","3583","1123936.3","2591.3"
"439549573000","719900","3582","1126527.1","2590.8"
"440550632000","711900","3583","1129118.0","2590.9"
"441551964000","717200","3584","1131711.4","2593.4"
"442553146000","720600","3584","1134304.3","2592.9"
"443554488000","713700","3582","1136898.6","2594.3"
"444555708000","712000","3583","1139495.8","2597.2"
"445556830000","720000","3582","1142092.2","2596.4"
"446558187000","724500","3583","1144692.8","2600.6"
"447559297000","723200","3583","1147290.5","2597.7"
"448560737000","725500","3585","1149889.4","2598.9"
"449561780000","718100","3583","1152487.9","2598.5"
"450562933000","712900","3582","1155086.4","2598.5"
"451564306000","720100","3582","1157687.1","2600.7"
"452565502000","725900","3580","1160286.8","2599.7"
"453566999000","719500","3582","1162887.9","2601.1"
"454568195000","712900","3580","1165488.5","2600.6"
"455569406000","718100","3583","1168088.3","2599.8"
"456570793000","718300","3580","1170689.8","2601.5"
"457572019000","718300","3583","1173289.6","2599.8"
"458573402000","718100","3583","1175889.3","2599.7"
"459574602000","718400","3582","1178490.8","2601.5"
"460575645000","720000","3584","1181091.5","2600.7"
"461577169000","718400","3582","1183687.8","2596.3"
"462578362000","722800","3582","1186285.1","2597.3"
"463579699000","719900","3584","1188882.3","2597.2"
"464580840000","724200","3581","1191480.4","2598.1"
"465581940000","714300","3582","1194077.2","2596.8"
"466583155000","718900","3582","1196674.8","2597.6"
"467584499000","723300","3584","1199275.9","2601.1"
"468585798000","719900","3582","1201875.2","2599.3"
"469587036000","723300","3583","1204475.0","2599.8"
"470588258000","724600","3582","1207082.5","2607.5"
"471589655000","722900","3582","1209683.9","2601.4"
"472590752000","719000","3584","1212285.0","2601.1"
"473592261000","720100","3582","1214884.8","2599.8"
"474593471000","712100","3583","1217485.4","2600.6"
"475594617000","722600","3581","1220084.3","2598.9"
"476596142000","725300","3583","1222685.0","2600.7"
"477597414000","723300","3583","1225286.4","2601.4"
"478598825000","725200","3583","1227889.2","2602.8"
"479600016000","725300","3580","1230490.7","2601.5"
"480601157000","718400","3582","1233093.0","2602.3"
"481602624000","719900","3582","1235696.2","2603.2"
"482603886000","720100","3582","1238301.5","2605.3"
"483605301000","728700","3584","1240905.1","2603.6"
"484606477000","718200","3583","1243508.3","2603.2"
"485607791000","724300","3580","1246112.3","2604.0"
"486609240000","724900","3583","1248716.4","2604.1"
"487610404000","724200","3585","1251320.8","2604.4"
"488612001000","724100","3580","1253925.7","2604.9"
