Time (ns),Current (nA),Voltage (mV),Energy (uJ),Variation (uJ)
"286142248000","339000","3583","343266.9","1197.4"
"287142588000","337500","3580","344476.8","1209.9"
"288142947000","331200","3584","345679.8","1203.0"
"289143381000","330800","3583","346880.7","1200.9"
"290143841000","332400","3586","348073.4","1192.7"
"291144556000","348800","3582","349380.1","1306.7"
"292145119000","331300","3582","350575.4","1195.3"
"293145690000","330900","3581","351771.0","1195.6"
"294146030000","331200","3583","352965.0","1194.0"
"295146593000","337500","3585","354168.9","1203.9"
"296146632000","333800","3583","355365.9","1197.0"
"297147116000","330800","3584","356558.1","1192.2"
"298147585000","329300","3585","357751.1","1193.0"
"299148041000","329800","3583","358942.9","1191.8"
"300148625000","326400","3582","360135.2","1192.3"
"301149145000","331300","3581","361323.9","1188.7"
"302149669000","338200","3582","362539.0","1215.1"
"303150326000","330300","3581","363742.9","1203.9"
"304150755000","333300","3581","364934.2","1191.3"
"305151329000","333800","3581","366124.7","1190.5"
"306151848000","331900","3584","367313.5","1188.8"
"307152323000","461900","3585","368613.3","1299.8"
"308152794000","333900","3583","369803.4","1190.1"
"309153102000","328300","3581","370993.9","1190.5"
"310153757000","331300","3581","372186.1","1192.2"
"311154239000","332300","3582","373378.7","1192.6"
"312154767000","331400","3583","374572.2","1193.5"
"313155244000","332600","3583","375766.6","1194.4"
"314155518000","332800","3583","376960.6","1194.0"
"315155984000","334000","3581","378154.9","1194.3"
"316156554000","331900","3584","379349.7","1194.8"
"317156948000","327900","3584","380543.7","1194.0"
"318157451000","329300","3580","381738.5","1194.8"
"319157914000","330700","3586","382933.7","1195.2"
"320158609000","335400","3580","384129.4","1195.7"
"321159197000","335900","3583","385325.5","1196.1"
"322159773000","332400","3580","386520.7","1195.2"
"323160417000","668400","3584","387837.4","1316.7"
"324160598000","331200","3584","389032.2","1194.8"
"325161323000","332300","3583","390226.6","1194.4"
"326161881000","331100","3582","391421.0","1194.4"
"327162350000","332900","3581","392615.4","1194.4"
"328162898000","331200","3583","393811.0","1195.6"
"329163377000","333900","3583","395004.1","1193.1"
"330163772000","331400","3584","396195.0","1190.9"
"331164254000","329300","3583","397386.4","1191.4"
"332164921000","332300","3582","398576.0","1189.6"
"333165431000","329700","3582","399765.6","1189.6"
"334165859000","326400","3584","400955.2","1189.6"
"335166321000","332400","3582","402144.9","1189.7"
"336166959000","331400","3583","403334.4","1189.5"
"337167477000","332400","3582","404523.7","1189.3"
"338167922000","333300","3583","405713.7","1190.0"
"339168240000","1194900","3582","407013.1","1299.4"
"340168745000","332300","3580","408202.8","1189.7"
"341169337000","329900","3581","409392.8","1190.0"
"342169947000","330900","3584","410582.8","1190.0"
"343170410000","330700","3584","411772.9","1190.1"
"344170710000","330900","3578","412964.2","1191.3"
"345171217000","326400","3582","414154.8","1190.6"
"346171742000","332800","3583","415346.5","1191.7"
"347172273000","331100","3584","416538.7","1192.2"
"348172721000","331300","3582","417728.8","1190.1"
"349173107000","332400","3580","418921.4","1192.6"
"350173587000","333400","3581","420114.1","1192.7"
"351174185000","329700","3581","421307.2","1193.1"
"352174659000","328400","3581","422500.2","1193.0"
"353175293000","330800","3584","423693.7","1193.5"
"354175802000","329900","3581","424889.4","1195.7"
"355176428000","354000","3582","426118.8","1229.4"
"356176956000","328100","3582","427398.3","1279.5"
"357177434000","329500","3582","428591.8","1193.5"
"358177988000","333700","3581","429785.8","1194.0"
"359178437000","332700","3581","430980.1","1194.3"
"360178999000","331000","3581","432174.1","1194.0"
"361179381000","329800","3582","433369.3","1195.2"
"362180042000","335900","3585","434565.0","1195.7"
"363180678000","332800","3583","435760.7","1195.7"
"364180970000","332700","3582","436957.2","1196.5"
"365181525000","331200","3584","438155.5","1198.3"
"366182006000","335400","3583","439356.7","1201.2"
"367182589000","332800","3582","440561.1","1204.4"
"368183053000","335600","3584","441765.0","1203.9"
"369183492000","332800","3580","442967.5","1202.5"
"370183983000","334300","3580","444171.4","1203.9"
"371184511000","333900","3583","445374.9","1203.5"
"372185091000","332800","3581","446687.7","1312.8"
"373185559000","335300","3583","447890.7","1203.0"
"374185872000","332300","3582","449094.2","1203.5"
"375186439000","335900","3583","450297.6","1203.4"
"376187127000","338900","3583","451500.2","1202.6"
"377187378000","334400","3581","452702.4","1202.2"
"378187973000","332700","3584","453904.5","1202.1"
"379188415000","332400","3583","455103.2","1198.7"
"380188888000","335900","3582","456314.5","1211.3"
"381189432000","331600","3582","457516.6","1202.1"
"382189957000","330600","3583","458717.9","1201.3"
"383190406000","334200","3586","459918.8","1200.9"
"384190649000","332800","3582","461119.6","1200.8"
"385191206000","335900","3582","462321.8","1202.2"
"386191877000","335300","3580","463524.4","1202.6"
"387192509000","336000","3586","464727.8","1203.4"
"388193045000","335800","3583","466040.2","1312.4"
"389193433000","331900","3582","467244.5","1204.3"
"390193944000","334300","3583","468450.6","1206.1"
"391194443000","335400","3581","469657.0","1206.4"
"392195024000","334300","3583","470861.4","1204.4"
"393195468000","335700","3582","472065.2","1203.8"
"394195772000","332300","3584","473269.2","1204.0"
"395196363000","335800","3581","474473.9","1204.7"
"396196882000","334200","3582","475679.9","1206.0"
"397197464000","334200","3581","476884.7","1204.8"
"398198024000","336000","3582","478091.6","1206.9"
"399198158000","334300","3581","479296.8","1205.2"
"400198870000","334700","3581","480502.4","1205.6"
"401199355000","338100","3581","481707.6","1205.2"
"402199946000","332800","3581","482912.7","1205.1"
"403200416000","337500","3582","484116.6","1203.9"
"404200855000","338600","3587","485442.9","1326.3"
"405201439000","335400","3582","486670.1","1227.2"
"406201873000","341200","3585","487893.9","1223.8"
"407202372000","339000","3585","489117.2","1223.3"
"408202753000","342700","3583","490341.0","1223.8"
"409203087000","339400","3586","491565.6","1224.6"
"410203655000","339500","3581","492791.1","1225.5"
"411204174000","340400","3584","494017.5","1226.4"
"412204723000","341000","3582","495243.9","1226.4"
"413205187000","341900","3583","496469.3","1225.4"
"414205487000","332900","3582","497686.2","1216.9"
"415206050000","335900","3582","498891.4","1205.2"
"416206587000","335800","3581","500097.4","1206.0"
"417207073000","334300","3583","501304.8","1207.4"
"418207626000","335900","3585","502511.7","1206.9"
"419207989000","337800","3586","503719.0","1207.3"
"420208517000","335400","3582","505046.2","1327.2"
"421209091000","335900","3583","506253.9","1207.7"
"422209733000","336400","3584","507460.0","1206.1"
"423210249000","332900","3583","508667.7","1207.7"
"424210725000","335800","3584","509875.5","1207.8"
"425211204000","333900","3582","511083.3","1207.8"
"426211659000","335700","3583","512293.2","1209.9"
"427212080000","334300","3583","513501.9","1208.7"
"428212623000","333500","3585","514710.9","1209.0"
"429212931000","334300","3582","515919.6","1208.7"
"430213446000","335900","3582","517128.2","1208.6"
"431213953000","336400","3583","518337.3","1209.1"
"432214515000","336100","3581","519547.6","1210.3"
"433214900000","336000","3582","520758.0","1210.4"
"434215204000","337900","3584","521968.4","1210.4"
"435215802000","334300","3581","523178.8","1210.4"
"436216371000","335900","3583","524509.3","1330.5"
"437216929000","335400","3581","525718.8","1209.5"
"438217347000","334300","3586","526928.3","1209.5"
